id,tipo_persona,actividad_empresarial,fecha,comercio,giro_comercio,tipo_venta,monto
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,23/05/22,DIDI,AGREGADOR,digital,6.22
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,24/05/22,UBER,"LIMOSINAS, (TAXIS)",digital,8.28
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,26/05/22,OXXO,"TIENDAS DE CONVENIENCIA, MINISUPER",fisica,6.73
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,27/05/22,UBER,"LIMOSINAS, (TAXIS)",digital,18.38
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,27/05/22,UBER,"LIMOSINAS, (TAXIS)",digital,14.02
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,28/05/22,DIDIRIDES,"LIMOSINAS, (TAXIS)",digital,18.62
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,28/05/22,OXXO,"TIENDAS DE CONVENIENCIA, MINISUPER",fisica,6.5
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,29/05/22,DIDIRIDES,"LIMOSINAS, (TAXIS)",digital,19.2
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,30/05/22,DIDIRIDES,"LIMOSINAS, (TAXIS)",digital,17.01
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,31/05/22,UBER,"LIMOSINAS, (TAXIS)",digital,12.84
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,31/05/22,MERCADOPAGO,MERCADEO DIRECTO - NO CLASIFICADO,digital,144.78
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,01/06/22,SUPERAMA,AUTOSERVICIOS Y SUPERMERCADOS,fisica,16.84
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,02/06/22,UBER,"LIMOSINAS, (TAXIS)",digital,9.07
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,02/06/22,UBER,"LIMOSINAS, (TAXIS)",digital,17.47
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,02/06/22,UBER,"LIMOSINAS, (TAXIS)",digital,8.04
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,02/06/22,UBER,"LIMOSINAS, (TAXIS)",digital,8.04
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,02/06/22,UBER,"LIMOSINAS, (TAXIS)",digital,13.46
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,02/06/22,SORIANA,AUTOSERVICIOS Y SUPERMERCADOS,fisica,96.36
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,02/06/22,OXXO,"TIENDAS DE CONVENIENCIA, MINISUPER",fisica,6.22
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,03/06/22,UBER,"LIMOSINAS, (TAXIS)",digital,18.42
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,04/06/22,DIDIRIDES,"LIMOSINAS, (TAXIS)",digital,28.06
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,05/06/22,MERCADOPAGO,MERCADEO DIRECTO - NO CLASIFICADO,digital,11.73
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,05/06/22,DIDI,AGREGADOR,digital,8.15
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,06/06/22,NAYAX,AGREGADOR,fisica,2.77
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,07/06/22,UBER,AGREGADOR,digital,9.43
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,08/06/22,DIDIRIDES,"LIMOSINAS, (TAXIS)",digital,15.98
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,08/06/22,STARBUCKS,COMIDA RAPIDA,fisica,15.29
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,08/06/22,7ELEVEN,"TIENDAS DE CONVENIENCIA, MINISUPER",fisica,11.5
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,10/06/22,MIATT,"SERVICIOS DE TELECOMUNICACION, LLAMADAS LOC Y LARG",digital,23.22
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,11/06/22,UBER,AGREGADOR,digital,21.2
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,12/06/22,UBER,AGREGADOR,digital,19.94
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,12/06/22,UBER,AGREGADOR,digital,17.43
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,13/06/22,UBER,AGREGADOR,digital,18.74
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,13/06/22,MERCADOPAGO,MERCADEO DIRECTO - NO CLASIFICADO,digital,23.22
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,14/06/22,AMAZON,COMERCIOS ELECTRONICOS (VTAS POR INTERNET),digital,29.61
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,14/06/22,UBER,"LIMOSINAS, (TAXIS)",digital,9.42
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,14/06/22,SEARS,TIENDA DEPARTAMENTAL,digital,57.34
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,15/06/22,ITUNES,AGREGADOR,digital,2.19
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,15/06/22,DIDIRIDES,"LIMOSINAS, (TAXIS)",digital,15.06
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,15/06/22,OXXO,"TIENDAS DE CONVENIENCIA, MINISUPER",fisica,56.3
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,16/06/22,UBER,AGREGADOR,digital,23.21
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,17/06/22,UBER,AGREGADOR,digital,22.06
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,17/06/22,MERCADOPAGO,MERCADO DIRECTO - VENTAS POR CATALOGO,digital,11.73
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,18/06/22,NAYAX,AGREGADOR,fisica,1.62
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,20/06/22,UBER,AGREGADOR,digital,10.58
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,20/06/22,NAYAX,AGREGADOR,fisica,1.62
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,21/06/22,DIDI,AGREGADOR,digital,13.91
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,22/06/22,MERCADOPAGO,MERCADEO DIRECTO - NO CLASIFICADO,digital,388.64
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,23/06/22,UBER,AGREGADOR,digital,18.62
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,24/06/22,UBER,AGREGADOR,digital,7.82
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,24/06/22,NAYAX,AGREGADOR,fisica,1.62
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,25/06/22,NAYAX,AGREGADOR,fisica,2.54
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,25/06/22,DIDIRIDES,"LIMOSINAS, (TAXIS)",digital,18.05
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,26/06/22,UBER,AGREGADOR,digital,22.19
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,26/06/22,NAYAX,AGREGADOR,fisica,2.54
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,26/06/22,SORIANA,AUTOSERVICIOS Y SUPERMERCADOS,fisica,10.93
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,29/06/22,UBER,AGREGADOR,digital,21.2
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,30/06/22,OXXO,"TIENDAS DE CONVENIENCIA, MINISUPER",fisica,11.5
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,02/07/22,UBER,AGREGADOR,digital,11.72
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,02/07/22,NAYAX,AGREGADOR,fisica,2.54
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,03/07/22,DIDIRIDES,"LIMOSINAS, (TAXIS)",digital,11.15
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,03/07/22,UBER,AGREGADOR,digital,14.02
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,05/07/22,STARBUCKS,COMIDA RAPIDA,fisica,32.18
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,06/07/22,UBER,AGREGADOR,digital,19.77
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,07/07/22,UBER,AGREGADOR,digital,7.13
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,07/07/22,OXXO,"TIENDAS DE CONVENIENCIA, MINISUPER",fisica,8.23
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,08/07/22,DIDIRIDES,"LIMOSINAS, (TAXIS)",digital,11.27
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,10/07/22,DIDIRIDES,"LIMOSINAS, (TAXIS)",digital,15.13
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,10/07/22,MIATT,"SERVICIOS DE TELECOMUNICACION, LLAMADAS LOC Y LARG",digital,23.22
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,11/07/22,NAYAX,AGREGADOR,fisica,2.54
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,11/07/22,UBER,AGREGADOR,digital,10.58
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,12/07/22,7ELEVEN,"TIENDAS DE CONVENIENCIA, MINISUPER",fisica,5.18
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,13/07/22,UBER,AGREGADOR,digital,16.32
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,14/07/22,UBER,AGREGADOR,digital,10.58
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,14/07/22,DIDIRIDES,"LIMOSINAS, (TAXIS)",digital,14.72
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,14/07/22,FARMACIASGUADALAJARA,"DROGUERIAS, (FARMACIAS)",fisica,7.73
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,14/07/22,SORIANA,AUTOSERVICIOS Y SUPERMERCADOS,fisica,21.36
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,15/07/22,ITUNES,AGREGADOR,digital,2.19
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,15/07/22,UBER,AGREGADOR,digital,7.64
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,16/07/22,UBER,"LIMOSINAS, (TAXIS)",digital,14.02
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,17/07/22,FARMACIASDELAHORRO,"DROGUERIAS, (FARMACIAS)",fisica,5.64
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,19/07/22,UBER,AGREGADOR,digital,17.46
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,20/07/22,UBER,AGREGADOR,digital,16.32
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,20/07/22,UBER,AGREGADOR,digital,16.47
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,20/07/22,DIDIRIDES,"LIMOSINAS, (TAXIS)",digital,15.87
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,21/07/22,UBER,AGREGADOR,digital,16.31
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,22/07/22,DIDIRIDES,"LIMOSINAS, (TAXIS)",digital,15.41
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,23/07/22,UBER,AGREGADOR,digital,11.62
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,24/07/22,UBER,AGREGADOR,digital,14.87
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,24/07/22,UBER,AGREGADOR,digital,14.9
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,25/07/22,7ELEVEN,"TIENDAS DE CONVENIENCIA, MINISUPER",fisica,4.38
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,26/07/22,UBER,AGREGADOR,digital,15.45
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,27/07/22,MERCADOPAGO,MERCADEO DIRECTO - NO CLASIFICADO,digital,2.54
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,29/07/22,7ELEVEN,"TIENDAS DE CONVENIENCIA, MINISUPER",fisica,6.16
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,31/07/22,UBER,AGREGADOR,digital,15.26
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,01/08/22,SORIANA,AUTOSERVICIOS Y SUPERMERCADOS,fisica,12.9
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,07/08/22,MERCADOPAGO,MERCADEO DIRECTO - NO CLASIFICADO,digital,5.99
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,10/08/22,DIDIRIDES,"LIMOSINAS, (TAXIS)",digital,16.9
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,10/08/22,MIATT,"SERVICIOS DE TELECOMUNICACION, LLAMADAS LOC Y LARG",digital,23.22
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,11/08/22,OXXO,"TIENDAS DE CONVENIENCIA, MINISUPER",fisica,10.91
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,14/08/22,UBER,AGREGADOR,digital,17.47
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,15/08/22,ITUNES,AGREGADOR,digital,2.19
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,17/08/22,SEARS,TIENDA DEPARTAMENTAL,digital,56.42
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,19/08/22,WALMART,AUTOSERVICIOS Y SUPERMERCADOS,fisica,165.52
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,19/08/22,OXXO,"TIENDAS DE CONVENIENCIA, MINISUPER",fisica,11.27
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,20/08/22,7ELEVEN,"TIENDAS DE CONVENIENCIA, MINISUPER",fisica,17.47
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,21/08/22,UBER,AGREGADOR,digital,22.06
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,23/08/22,OXXO,"TIENDAS DE CONVENIENCIA, MINISUPER",fisica,11.79
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,24/08/22,UBER,AGREGADOR,digital,14.4
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,25/08/22,UBER,AGREGADOR,digital,12.96
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,25/08/22,7ELEVEN,"TIENDAS DE CONVENIENCIA, MINISUPER",fisica,17.47
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,28/08/22,UBER,AGREGADOR,digital,22.06
fdf02d0a51b8680e60bdb3aec28553729f2d4145,Persona Fisica Sin Actividad Empresarial,COMPRA VENTA DE ARTICULOS NO CLASIFICADOS EN OTRA PARTE,28/08/22,UBER,AGREGADOR,digital,22.31
