id,tipo_persona,actividad_empresarial,fecha,comercio,giro_comercio,tipo_venta,monto
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,19/05/22,7ELEVEN,"TIENDAS DE CONVENIENCIA, MINISUPER",fisica,24.65
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,20/05/22,7ELEVEN,"TIENDAS DE CONVENIENCIA, MINISUPER",fisica,18.28
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,21/05/22,7ELEVEN,"TIENDAS DE CONVENIENCIA, MINISUPER",fisica,3.69
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,21/05/22,7ELEVEN,"TIENDAS DE CONVENIENCIA, MINISUPER",fisica,4.03
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,23/05/22,7ELEVEN,"TIENDAS DE CONVENIENCIA, MINISUPER",fisica,11.5
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,24/05/22,7ELEVEN,"TIENDAS DE CONVENIENCIA, MINISUPER",fisica,12.65
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,24/05/22,COPPEL,TIENDA DEPARTAMENTAL,digital,23.22
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,24/05/22,7ELEVEN,"TIENDAS DE CONVENIENCIA, MINISUPER",fisica,22.24
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,25/05/22,7ELEVEN,"TIENDAS DE CONVENIENCIA, MINISUPER",fisica,17.13
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,26/05/22,SORIANA,AUTOSERVICIOS Y SUPERMERCADOS,fisica,161.46
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,26/05/22,7ELEVEN,"TIENDAS DE CONVENIENCIA, MINISUPER",fisica,10.29
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,27/05/22,UBER,"LIMOSINAS, (TAXIS)",digital,13.98
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,27/05/22,UBER,"LIMOSINAS, (TAXIS)",digital,16.86
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,27/05/22,UBER,"LIMOSINAS, (TAXIS)",digital,8.28
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,28/05/22,7ELEVEN,"TIENDAS DE CONVENIENCIA, MINISUPER",fisica,14.54
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,29/05/22,SORIANA,AUTOSERVICIOS Y SUPERMERCADOS,fisica,53.03
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,29/05/22,UBER,"LIMOSINAS, (TAXIS)",digital,10.3
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,30/05/22,7ELEVEN,"TIENDAS DE CONVENIENCIA, MINISUPER",fisica,13.4
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,31/05/22,OXXO,"TIENDAS DE CONVENIENCIA, MINISUPER",fisica,5.3
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,31/05/22,7ELEVEN,"TIENDAS DE CONVENIENCIA, MINISUPER",fisica,21.15
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,01/06/22,SAMSCLUB,CLUBES DE MAYORISTA,fisica,17.47
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,03/06/22,7ELEVEN,"TIENDAS DE CONVENIENCIA, MINISUPER",fisica,33.04
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,04/06/22,COPPEL,TIENDA DEPARTAMENTAL,digital,29.88
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,05/06/22,7ELEVEN,"TIENDAS DE CONVENIENCIA, MINISUPER",fisica,10.24
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,05/06/22,7ELEVEN,"TIENDAS DE CONVENIENCIA, MINISUPER",fisica,17.01
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,06/06/22,7ELEVEN,"TIENDAS DE CONVENIENCIA, MINISUPER",fisica,13.57
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,07/06/22,UBER,AGREGADOR,digital,19.37
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,07/06/22,7ELEVEN,"TIENDAS DE CONVENIENCIA, MINISUPER",fisica,15.69
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,08/06/22,AMAZON,COMERCIOS ELECTRONICOS (VTAS POR INTERNET),digital,143.77
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,09/06/22,SORIANA,AUTOSERVICIOS Y SUPERMERCADOS,fisica,92.53
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,09/06/22,URBANI,SERVICIOS DE TRANSPORTE -NO CLASIFICADO,digital,5.99
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,10/06/22,URBANI,SERVICIOS DE TRANSPORTE -NO CLASIFICADO,digital,5.99
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,11/06/22,UBER,AGREGADOR,digital,12.04
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,11/06/22,UBER,AGREGADOR,digital,9.89
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,11/06/22,UBER,AGREGADOR,digital,10.89
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,11/06/22,TOTALPLAY,"SERVICIOS DE TELECOMUNICACION, LLAMADAS LOC Y LARG",digital,63.31
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,12/06/22,URBANI,SERVICIOS DE TRANSPORTE -NO CLASIFICADO,digital,5.99
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,13/06/22,7ELEVEN,"TIENDAS DE CONVENIENCIA, MINISUPER",fisica,22.53
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,14/06/22,7ELEVEN,"TIENDAS DE CONVENIENCIA, MINISUPER",fisica,23.28
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,15/06/22,7ELEVEN,"TIENDAS DE CONVENIENCIA, MINISUPER",fisica,7.36
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,16/06/22,SORIANA,AUTOSERVICIOS Y SUPERMERCADOS,fisica,153.64
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,16/06/22,CARLSJR,COMIDA RAPIDA,fisica,23.79
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,17/06/22,SORIANA,AUTOSERVICIOS Y SUPERMERCADOS,fisica,31.17
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,18/06/22,7ELEVEN,"TIENDAS DE CONVENIENCIA, MINISUPER",fisica,6.1
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,19/06/22,7ELEVEN,"TIENDAS DE CONVENIENCIA, MINISUPER",fisica,5.01
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,22/06/22,OXXO,"TIENDAS DE CONVENIENCIA, MINISUPER",fisica,45.58
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,23/06/22,SORIANA,AUTOSERVICIOS Y SUPERMERCADOS,fisica,166.09
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,24/06/22,7ELEVEN,"TIENDAS DE CONVENIENCIA, MINISUPER",fisica,16.1
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,25/06/22,7ELEVEN,"TIENDAS DE CONVENIENCIA, MINISUPER",fisica,13.45
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,25/06/22,7ELEVEN,"TIENDAS DE CONVENIENCIA, MINISUPER",fisica,13.28
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,27/06/22,UBER,AGREGADOR,digital,13.57
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,27/06/22,UBER,AGREGADOR,digital,8.28
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,28/06/22,URBANI,SERVICIOS DE TRANSPORTE -NO CLASIFICADO,digital,5.99
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,01/07/22,7ELEVEN,"TIENDAS DE CONVENIENCIA, MINISUPER",fisica,20.46
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,02/07/22,COPPEL,TIENDA DEPARTAMENTAL,digital,17.47
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,02/07/22,7ELEVEN,"TIENDAS DE CONVENIENCIA, MINISUPER",fisica,19.83
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,03/07/22,FARMACIASSIMILARES,"DROGUERIAS, (FARMACIAS)",fisica,19.66
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,03/07/22,7ELEVEN,"TIENDAS DE CONVENIENCIA, MINISUPER",fisica,27.58
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,04/07/22,URBANI,SERVICIOS DE TRANSPORTE -NO CLASIFICADO,digital,5.99
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,04/07/22,FARMACIASGUADALAJARA,"DROGUERIAS, (FARMACIAS)",fisica,17.69
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,06/07/22,7ELEVEN,"TIENDAS DE CONVENIENCIA, MINISUPER",fisica,4.66
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,06/07/22,UBER,AGREGADOR,digital,15.03
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,07/07/22,SORIANA,AUTOSERVICIOS Y SUPERMERCADOS,fisica,190.64
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,13/07/22,TOTALPLAY,"SERVICIOS DE TELECOMUNICACION, LLAMADAS LOC Y LARG",digital,65.61
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,14/07/22,SORIANA,AUTOSERVICIOS Y SUPERMERCADOS,fisica,109.76
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,16/07/22,7ELEVEN,"TIENDAS DE CONVENIENCIA, MINISUPER",fisica,14.77
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,17/07/22,GOOGLEONE,BIENES DIGITALES APLICACIONES,fisica,4.15
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,21/07/22,7ELEVEN,"TIENDAS DE CONVENIENCIA, MINISUPER",fisica,18.22
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,22/07/22,FARMACIASSIMILARES,"DROGUERIAS, (FARMACIAS)",fisica,49.7
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,22/07/22,URBANI,SERVICIOS DE TRANSPORTE -NO CLASIFICADO,digital,5.99
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,25/07/22,AMAZON,COMERCIOS ELECTRONICOS (VTAS POR INTERNET),digital,2.54
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,25/07/22,AMAZON,COMERCIOS ELECTRONICOS (VTAS POR INTERNET),digital,33.44
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,27/07/22,UBER,"LIMOSINAS, (TAXIS)",digital,14.88
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,27/07/22,UBER,AGREGADOR,digital,8.28
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,28/07/22,URBANI,BOUTIQUES ROPA - NIOS Y BEBES,digital,5.99
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,29/07/22,COPPEL,TIENDA DEPARTAMENTAL,digital,5.53
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,31/07/22,URBANI,SERVICIOS DE TRANSPORTE -NO CLASIFICADO,digital,5.99
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,03/08/22,7ELEVEN,"TIENDAS DE CONVENIENCIA, MINISUPER",fisica,15.69
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,03/08/22,7ELEVEN,"TIENDAS DE CONVENIENCIA, MINISUPER",fisica,2.88
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,04/08/22,SORIANA,AUTOSERVICIOS Y SUPERMERCADOS,fisica,131.01
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,07/08/22,URBANI,BOUTIQUES ROPA - NIOS Y BEBES,digital,5.99
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,07/08/22,URBANI,BOUTIQUES ROPA - NIOS Y BEBES,digital,5.99
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,09/08/22,7ELEVEN,"TIENDAS DE CONVENIENCIA, MINISUPER",fisica,8.17
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,11/08/22,SORIANA,AUTOSERVICIOS Y SUPERMERCADOS,fisica,125.04
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,12/08/22,TOTALPLAY,"SERVICIOS DE TELECOMUNICACION, LLAMADAS LOC Y LARG",digital,65.61
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,17/08/22,URBANI,SERVICIOS DE TRANSPORTE -NO CLASIFICADO,digital,5.99
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,17/08/22,GOOGLEONE,BIENES DIGITALES APLICACIONES,fisica,4.15
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,18/08/22,SORIANA,AUTOSERVICIOS Y SUPERMERCADOS,fisica,124.62
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,18/08/22,COPPEL,TIENDA DEPARTAMENTAL,digital,5.53
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,22/08/22,7ELEVEN,"TIENDAS DE CONVENIENCIA, MINISUPER",fisica,8.86
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,24/08/22,URBANI,SERVICIOS DE TRANSPORTE -NO CLASIFICADO,digital,11.73
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,25/08/22,SORIANA,AUTOSERVICIOS Y SUPERMERCADOS,fisica,165.1
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,27/08/22,UBER,AGREGADOR,digital,8.28
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,29/08/22,COPPEL,TIENDA DEPARTAMENTAL,digital,23.22
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,30/08/22,URBANI,BOUTIQUES ROPA - NIOS Y BEBES,digital,5.99
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,30/08/22,7ELEVEN,"TIENDAS DE CONVENIENCIA, MINISUPER",fisica,26.32
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,31/08/22,7ELEVEN,"TIENDAS DE CONVENIENCIA, MINISUPER",fisica,9.2
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,01/09/22,SORIANA,AUTOSERVICIOS Y SUPERMERCADOS,fisica,140.94
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,04/09/22,URBANI,SERVICIOS DE TRANSPORTE -NO CLASIFICADO,digital,2.54
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,04/09/22,COPPEL,TIENDA DEPARTAMENTAL,digital,17.47
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,05/09/22,URBANI,BOUTIQUES ROPA - NIOS Y BEBES,digital,7.13
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,07/09/22,URBANI,SERVICIOS DE TRANSPORTE -NO CLASIFICADO,digital,2.54
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,08/09/22,SORIANA,AUTOSERVICIOS Y SUPERMERCADOS,fisica,104.11
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,08/09/22,SERVAGUADREN,"SERV GUBERNAM, AGUA, ELECTRICIDAD,PREDIAL,TENENCIA",digital,57.91
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,10/09/22,URBANI,BOUTIQUES ROPA - NIOS Y BEBES,digital,2.54
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,11/09/22,URBANI,SERVICIOS DE TRANSPORTE -NO CLASIFICADO,digital,5.99
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,12/09/22,TOTALPLAY,"SERVICIOS DE TELECOMUNICACION, LLAMADAS LOC Y LARG",digital,65.61
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,13/09/22,URBANI,BOUTIQUES ROPA - NIOS Y BEBES,digital,5.99
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,16/09/22,AMAZON,COMERCIOS ELECTRONICOS (VTAS POR INTERNET),digital,17.02
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,17/09/22,GOOGLEONE,SERV PROC DATOS - DISENO Y PROGRAM DE SISTEMAS,fisica,4.15
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,22/09/22,SORIANA,AUTOSERVICIOS Y SUPERMERCADOS,fisica,155.64
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,26/09/22,7ELEVEN,"TIENDAS DE CONVENIENCIA, MINISUPER",fisica,18.28
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,27/09/22,URBANI,BOUTIQUES ROPA - NIOS Y BEBES,digital,5.99
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,27/09/22,UBER,AGREGADOR,digital,8.28
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,01/10/22,7ELEVEN,"TIENDAS DE CONVENIENCIA, MINISUPER",fisica,10.64
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,01/10/22,7ELEVEN,"TIENDAS DE CONVENIENCIA, MINISUPER",fisica,11.44
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,02/10/22,URBANI,BOUTIQUES ROPA - NIOS Y BEBES,digital,5.99
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,02/10/22,7ELEVEN,"TIENDAS DE CONVENIENCIA, MINISUPER",fisica,8.8
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,03/10/22,URBANI,BOUTIQUES ROPA - NIOS Y BEBES,digital,2.54
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,06/10/22,COPPEL,TIENDA DEPARTAMENTAL,digital,11.73
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,06/10/22,SORIANA,AUTOSERVICIOS Y SUPERMERCADOS,fisica,105.49
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,07/10/22,URBANI,SERVICIOS DE TRANSPORTE -NO CLASIFICADO,digital,3.69
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,08/10/22,URBANI,SERVICIOS DE TRANSPORTE -NO CLASIFICADO,digital,2.54
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,08/10/22,7ELEVEN,"TIENDAS DE CONVENIENCIA, MINISUPER",fisica,6.67
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,11/10/22,URBANI,SERVICIOS DE TRANSPORTE -NO CLASIFICADO,digital,2.54
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,13/10/22,SORIANA,AUTOSERVICIOS Y SUPERMERCADOS,fisica,110.18
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,13/10/22,TOTALPLAY,"SERVICIOS DE TELECOMUNICACION, LLAMADAS LOC Y LARG",digital,65.61
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,15/10/22,URBANI,SERVICIOS DE TRANSPORTE -NO CLASIFICADO,digital,2.54
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,16/10/22,URBANI,SERVICIOS DE TRANSPORTE -NO CLASIFICADO,digital,11.73
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,17/10/22,7ELEVEN,"TIENDAS DE CONVENIENCIA, MINISUPER",fisica,9.26
441f2f27c0a36e7cfd332b5d2dc46d71bb6d4f2c,Persona Fisica Sin Actividad Empresarial,AMA DE CASA,17/10/22,GOOGLEONE,BIENES DIGITALES APLICACIONES,fisica,4.15
